ItemNum,ItemName,Dept_ID,Cost,Category_ID,Category_Name,AltSku
2212,legal hemp blue zkittlez,CBD,0.00000000,NONE,NONE,
225-B,CG INNER SANCTUM CHILLUM BLUE,1,0.00000000,NONE,NONE,
225-CC,CG INNER SANCTUM CHILLUM CC,1,0.00000000,NONE,NONE,
225-G,CG INNER SANCTUM CHILLUM GREEN,1,0.00000000,NONE,NONE,
23,LOST FOG 30ML,10,11.00000000,NONE,NONE,
2301,SELECT D8 GUMMIES WATERMELON,CBD,0.00000000,NONE,NONE,
2302,SELECT D8 GUMMIES PINEAPPLE,CBD,0.00000000,NONE,NONE,
2303,SELECT D8 GUMMIES BLUE LEMON,CBD,0.00000000,NONE,NONE,
2307,D8 GUMMIES 300MG WATERMELON,CBD,0.00000000,NONE,NONE,
2308,D8 GUMMIES 300MG APPLE RINGS,CBD,0.00000000,NONE,NONE,
2309,D8 GUMMIES 300MG  SOUR WORMS,CBD,0.00000000,NONE,NONE,
2323298988,MINI JILI BOX,ZIIPLAB,0.00000000,NONE,NONE,
235-CC-HC,CG BIG BOWL BUILT IN SCREEN,1,0.00000000,NONE,NONE,
24,AVOCADO 24,6,24.90000000,NONE,NONE,
2448,PUFF EXTRA- STRAWAPPLEWATER,ZIIPLAB,0.00000000,NONE,NONE,
2468,SOURIN AIR MOD BLACK,2,0.00000000,NONE,NONE,
2486589700155,POCKET SCALE,1,0.00000000,NONE,NONE,
25,TEASLA STEALTH MINI,2,24.99000000,NONE,NONE,
2513,HYDE CURVE PLUS STRAWCREAM,ZIIPLAB,0.00000000,NONE,NONE,814014027379
253-B,CG COEXIST PIPE,1,0.00000000,NONE,NONE,
255,SLUSHY MAN 30ML,10,6.00000000,NONE,NONE,
256,AMERICAN PIE 60ML,10,10.00000000,NONE,NONE,
257,FRUIT MADNESS 60ML,10,10.00000000,NONE,NONE,
264-O,CG PRECIOUS ON BLACK PIPE,1,0.00000000,NONE,NONE,
264-W,CG PRECIOUS ON WHITE PIPE,1,0.00000000,NONE,NONE,
26650,Efest 26650 5000mAh,4,0.00000000,NONE,NONE,
275-W,CG TRUE LOVE PIPE WHITE,1,0.00000000,NONE,NONE,
278-A,CG MARINES ON AMBER PIPE,1,0.00000000,NONE,NONE,
278-O,CG SO ARMY BLACK,1,0.00000000,NONE,NONE,
278-Y,CG SO BRIDE PIPE,1,0.00000000,NONE,NONE,
2842,SOURCE D8 CART ALL FLAVORS,CBD,0.00000000,NONE,NONE,
289467219877,PLATINUM CBD SWEET WORM 500MG,CBD,0.00000000,NONE,NONE,
292-Y,CG BABY YODA PIPE AMBER,1,0.00000000,NONE,NONE,
2C0210927212,DIGIFLAVOR EDGE 200W,3,0.00000000,NONE,NONE,
30,METAL BAT LARGE,1,0.00000000,NONE,NONE,
300204,VAPROS E GEAR,4,10.00000000,NONE,NONE,
302035551206,POD JUICE-COLA FREEZE 35MG,SALT NIC,0.00000000,NONE,NONE,
302035551213,POD JUICE-COLA FREEZE 55MG,SALT NIC,0.00000000,NONE,NONE,
302035551428,POD JUICE JEWEL MANGO 35MG,SALT NIC,0.00000000,NONE,NONE,
302035551435,POD JUICE JEWEL MANGO 55MG,SALT NIC,0.00000000,NONE,NONE,
302035551503,POD JUICE JEWEL MINT 35MG,SALT NIC,0.00000000,NONE,NONE,214303551996
302035551504,POD JUICE JEWEL MINT 20MG,SALT NIC,0.00000000,NONE,NONE,
302035551671,POD JUICE LEMON SUGAR COOKIE,SALT NIC,0.00000000,NONE,NONE,
302035552197,POD JUICE JEWEL MENTHOL 35 MG,SALT NIC,0.00000000,NONE,NONE,
302035552203,POD JUICE JEWEL MENTHOL 55 MG,SALT NIC,0.00000000,NONE,NONE,
302035552234,POD JUICE BLUE RAZZ JAM 55MG,SALT NIC,0.00000000,NONE,NONE,
302035553224,jewel mint 30ml 10mg,SALT NIC,0.00000000,NONE,NONE,214303551354
302-O,CG MELLOW PORT MUSH PIPE PINK,1,0.00000000,NONE,NONE,
304369698282,INSTAPOD MANGO,ZIIPLAB,0.00000000,NONE,NONE,
304369698299,INSTAPOD MINT,ZIIPLAB,0.00000000,NONE,NONE,
304369698312,INSTAPOD FUJI NEKTAR,ZIIPLAB,0.00000000,NONE,NONE,
304369698329,INSTAPOD BLUE RASPBERRY,ZIIPLAB,0.00000000,NONE,NONE,
304369698336,INSTAPOD WATERMELON BLAST,ZIIPLAB,0.00000000,NONE,NONE,304369698275
304369698367,INSTAPOD PINK BURST,ZIIPLAB,0.00000000,NONE,NONE,304369698305
304369698404,INSTAPOD STRWBRY LMNDE,ZIIPLAB,0.00000000,NONE,NONE,
305730150200,ADVIL 200MG 24CT TAB,9,0.00000000,NONE,NONE,
305730701129,CHAPSTICK ORIGINAL,9,0.00000000,NONE,NONE,
305730705127,CHAPSTICK CHERRY,9,0.00000000,NONE,NONE,
305730715126,CHAPSTICK STRAWBERRY,9,0.00000000,NONE,NONE,
305730725125,CHAPSTICK ORIGINAL 2 IN  1,9,0.00000000,NONE,NONE,
3102,TFV12 EXTENDER W/DRIP TIP,8,0.00000000,NONE,NONE,
310758526012,Savage Patch 60ML,10,0.00000000,NONE,NONE,310758519014
3124,BABY BEAST EXPANDER/DRIP TIP,8,0.00000000,NONE,NONE,
31587465321687,ETHOS SALTS,SALT NIC,0.00000000,NONE,NONE,
3213,SUPER TANK COILS,5,0.00000000,NONE,NONE,3213
32152,MAXX 50MG DISPOSABLE,ZIIPLAB,0.00000000,NONE,NONE,321150
323023,CUBIS .6 OHM COIL,5,1.59000000,NONE,NONE,6956916418221
328328136,LUSH BLUEBERRY,ZIIPLAB,0.00000000,NONE,NONE,
328328137,LUSH COOL MINT,ZIIPLAB,0.00000000,NONE,NONE,
328328140,LUSH LYCHEE,ZIIPLAB,0.00000000,NONE,NONE,
328328141,LUSH PASSION FRUIT ICE,ZIIPLAB,0.00000000,NONE,NONE,
328328142,LUSH PEACH ICE,ZIIPLAB,0.00000000,NONE,NONE,
328328143,LUSH HONEY DEW,ZIIPLAB,0.00000000,NONE,NONE,
328328144,LUSH WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
334-W,CG HAPPY LITTLE TREES PIPE WHI,1,0.00000000,NONE,NONE,
340912803912839,PUFF MINI POMELO ICE,ZIIPLAB,0.00000000,NONE,NONE,
34211773344,SEA PODS,ZIIPLAB,0.00000000,NONE,NONE,9999999999123
3423423904230,PUFF MINI GUAVA JUICE,ZIIPLAB,0.00000000,NONE,NONE,
34242342323,PUFF MINI FROZEN CANTALOUPE,ZIIPLAB,0.00000000,NONE,NONE,
35186,EFEST 18650 BATTERY,4,0.00000000,NONE,NONE,6958946201361
353-CC,CG SOOTHSAYER SHERLOCK CC,1,0.00000000,NONE,NONE,
356451324168,SIGELEI,3,0.00000000,NONE,NONE,
357-G,CG BONE HEAD EMERALD GREEN,1,0.00000000,NONE,NONE,
357-O,CG BONE HEAD ONYX BLACK,1,0.00000000,NONE,NONE,
357-P,CG BONE HEAD SCARLETT PINK,1,0.00000000,NONE,NONE,
358,CG RAINBOW BASKET WEAVE PIPE,1,0.00000000,NONE,NONE,
359-B,CG ABS ZERO MINI FREEZE BLUE,1,0.00000000,NONE,NONE,
359-G,CG ABSOLUTE ZERO MINI FREEZ GN,1,0.00000000,NONE,NONE,
359-P,CG ABSOLUTE ZERO MINI FREEZ PK,1,0.00000000,NONE,NONE,
359-Y,CG ABSOLUTE ZERO MINI FREEZ YL,1,0.00000000,NONE,NONE,
36431354684,MAXX SALTS,SALT NIC,0.00000000,NONE,NONE,Batch 9235
3663701005919,Bo Vape Device Kit,2,0.00000000,NONE,NONE,
366715970138,ADVIL,CLEARNCE,0.00000000,NONE,NONE,
366715973948,ibuprofen,CLEARNCE,0.00000000,NONE,NONE,
366715975232,ADVIL,CLEARNCE,0.00000000,NONE,NONE,
370,CG PUSSY PIPE,1,0.00000000,NONE,NONE,
378,CG RAINBOW HALOCLINE PIPE,1,0.00000000,NONE,NONE,
383,CG DEEP GREEN CHILLUM,1,0.00000000,NONE,NONE,
39691393,ceral killa,10,0.00000000,NONE,NONE,
3floorelevapors2,13TH FLOOR DJANGO 12MG,10,0.00000000,NONE,NONE,
400101,HELL HOUND KIT,2,30.00000000,NONE,NONE,
400412,PURE EYES,9,2.40000000,NONE,NONE,610466049750
400659,TYLENOL SINUS 2CT PK,9,0.62000000,NONE,NONE,
400660,THERAFLU DAYTIME PKT,9,1.55000000,NONE,NONE,
402323930208,ETHOS APPLE CRISPY 3mg,10,0.00000000,NONE,NONE,
41,VINTAGE 30ML,10,11.00000000,NONE,NONE,
412691234563,HYDE DUO HONEYDEW/ORANGE,ZIIPLAB,0.00000000,NONE,NONE,
412691234570,HYDE DUE BANANA/STRAW,ZIIPLAB,0.00000000,NONE,NONE,
412691234587,HYDE DUO CHERRY/PINK LEMON,ZIIPLAB,0.00000000,NONE,NONE,
412691234594,HYDE DUE PEACH/STRAW,ZIIPLAB,0.00000000,NONE,NONE,
412691234600,HYDE DUE BLUERAZZ/LUSH ICE,ZIIPLAB,0.00000000,NONE,NONE,
412691234617,HydeDuoPineapl/peach ice,ZIIPLAB,0.00000000,NONE,NONE,
416000336108,BAK8D DELTA8 WATERMELON GUMMIE,CBD,0.00000000,NONE,NONE,
4160003361081,baked d8 gummy 1000mg,CBD,0.00000000,NONE,NONE,
4178,STRANGE CLOUDS BIRTHDAY CAKE,CBD,0.00000000,NONE,NONE,
418,CG TYPHOOL CYCLONIC PREFILTER,1,0.00000000,NONE,NONE,
420,420 BOX,1,0.00000000,NONE,NONE,
4200,HAPPY KIT,1,0.00000000,NONE,NONE,
4205,wooden dougout with bat,1,0.00000000,NONE,NONE,
4206,wooden dougout with bat,1,0.00000000,NONE,NONE,
426010,EFEST LUC BLU6 CHARGER,8,25.00000000,NONE,NONE,
426016,EFEST LUC BLU4,8,0.00000000,NONE,NONE,
426017,EFEST LUC V4,8,17.00000000,NONE,NONE,
428011,NITECORE I4 CHARGER,8,0.00000000,NONE,NONE,
444444,WULF 30ML,10,0.00000000,NONE,NONE,
454,CG PARTICLE DYNAMIC UV BLUE,1,0.00000000,NONE,NONE,
456123,BIO D10 7GM FLOWER,CBD,0.00000000,NONE,NONE,
45631843521645163245,POSH PLUS BANANA SMOOTHIE,ZIIPLAB,0.00000000,NONE,NONE,12358421854
45641,SHER-THANG 60ml,10,0.00000000,NONE,NONE,685349763108
45647,TAKEN THREE 30ML,10,0.00000000,NONE,NONE,taken
45658,SNCO-100 SNOOP DOGG,1,11.99000000,NONE,NONE,807172035133
456789,Frozen Limeade 60ml,10,0.00000000,NONE,NONE,685349763368
45815,CIRQUE DU SALT 30ML,10,0.00000000,NONE,NONE,647946991117
4611771469,PUFF - EXTRA WATERBUBBLEGUM,ZIIPLAB,0.00000000,NONE,NONE,
46117714692,PUFF - EXTRA PASSIONSTRAWBERRY,ZIIPLAB,0.00000000,NONE,NONE,
4611774692,PUFF - EXTRA ORANGEPINEMANGO,ZIIPLAB,0.00000000,NONE,NONE,
47135,PUFFCO PROXY TRAVEL PIPE ASSOR,1,0.00000000,NONE,NONE,
4719,STRANGE CLOUDS TROPICAL RUNTZ,CBD,0.00000000,NONE,NONE,
477,CG DEEP PURPLE SPOON,1,0.00000000,NONE,NONE,
488-CC-HC,CG COLOR CHANGE LADLE PIPE,1,0.00000000,NONE,NONE,
4893003114760,CBD ADDITIVE 550MG 15ML,1,0.00000000,NONE,NONE,
4893003114791,CBD GUMMY BEARS 350MG,1,0.00000000,NONE,NONE,
4895255208136,BC5000 BEACH DAY,ZIIPLAB,0.00000000,NONE,NONE,
4895255208174,EBDESIGN CLEAR,ZIIPLAB,0.00000000,NONE,NONE,
4895255208211,EBDESIGN CUBAN CIGAR,ZIIPLAB,0.00000000,NONE,NONE,
4895255208396,ELF BAR STRAWBERRY PINA COLADA,ZIIPLAB,0.00000000,NONE,NONE,
4895255208464,BC5000 WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895255210559,EB BC5000 BLUEBRY POM ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895255210603,EB5000 ORANGE PEAR NECTAR,ZIIPLAB,0.00000000,NONE,NONE,
4895255210610,EB BC5000 STRAW PEAR ORANGE IC,ZIIPLAB,0.00000000,NONE,NONE,
4895255210641,BC5000 STRAWLEMON ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257201449,EBCREATE BC5000 BLUERAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257201562,ELF BAR MALIBU BC5000,ZIIPLAB,0.00000000,NONE,NONE,
4895257201586,ELF BAR MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
4895257201623,EBCREATE PEACH BERRY,ZIIPLAB,0.00000000,NONE,NONE,
4895257201654,EBCREATE PINEAPPLE COCONUT ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257201678,EB BC5000 SAKURA GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
4895257201715,ELF BAR STRAWBERRY KIWI,ZIIPLAB,0.00000000,NONE,NONE,
4895257201746,EBCREATE SPC,ZIIPLAB,0.00000000,NONE,NONE,
4895257201753,EBCREATE STRAWBERRY RBC ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257201777,EB STRAWBERRY WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
4895257201814,EBCREATE BC5000 TRIPLEBERRYICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257203078,EB5000 CHERRY LEMON MINT,ZIIPLAB,0.00000000,NONE,NONE,
4895257203092,EB SNOOW GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
4895257203108,EB SNOOW ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257203115,EB STRAW PASSIONFRUIT DUO ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257204716,BC5000 THERMAL FUJI CLOUD,ZIIPLAB,0.00000000,NONE,NONE,
4895257204723,BC5000 THERMAL BANANA CAKE,ZIIPLAB,0.00000000,NONE,NONE,
4895257204730,BC5000 THERMAL BLK B CHERRY,ZIIPLAB,0.00000000,NONE,NONE,
4895257204747,BC5000 CHERRY DRAGON FRUIT,ZIIPLAB,0.00000000,NONE,NONE,
4895257204754,BC5000 THERMAL  NECTARINE,ZIIPLAB,0.00000000,NONE,NONE,
4895257204761,BC5000 THERMAL SOURGRAPE CHEW,ZIIPLAB,0.00000000,NONE,NONE,
4895257204952,EB BC PRO BLACK MINT,ZIIPLAB,0.00000000,NONE,NONE,
4895257204969,EB BC PRO BLUERAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257204976,EB BC PROGRAPETWIST,ZIIPLAB,0.00000000,NONE,NONE,
4895257204983,EB BC PRO PINEAPPLE POM,ZIIPLAB,0.00000000,NONE,NONE,
4895257204990,EB BC PRO SOURAPPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257205003,EB BC PRO SOUR FCUK FAB,ZIIPLAB,0.00000000,NONE,NONE,
4895257205010,EB BC PRO STRAWBERRY BLEND,ZIIPLAB,0.00000000,NONE,NONE,
4895257205027,EB BC PRO STRAWBERRY KIWI,ZIIPLAB,0.00000000,NONE,NONE,
4895257205034,EB BC PRO ST RS FROST,ZIIPLAB,0.00000000,NONE,NONE,
4895257205041,EB BC PRO TOASTED PINEAPPLE,ZIIPLAB,0.00000000,NONE,NONE,
4895257205058,EB BC PRO TRIPLE BERRY,ZIIPLAB,0.00000000,NONE,NONE,
4895257205065,EB BC PROTROPICAL BAJA,ZIIPLAB,0.00000000,NONE,NONE,
4895257205072,EB BC PRO WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
4895257205089,EB BC PRO WM PEACH FROST,ZIIPLAB,0.00000000,NONE,NONE,
4895257205096,EB BC PRO WINTER MINT,ZIIPLAB,0.00000000,NONE,NONE,
4897136544715,NEXA INVISACLOUD BERRY SIREN,ZIIPLAB,0.00000000,NONE,NONE,
4897136544722,NEXA INVISACLOUD BLUE WIZARD,ZIIPLAB,0.00000000,NONE,NONE,
4897136544739,NEXA INVISACLOUD PEACHLUNA,ZIIPLAB,0.00000000,NONE,NONE,
4897136544746,NEXA INVISACLOUD WTRMLN PHANT,ZIIPLAB,0.00000000,NONE,NONE,
4897136544753,NEXA INVISACLOUD MINTMANCER,ZIIPLAB,0.00000000,NONE,NONE,
4897136548508,NEXA PIX 35K CITRUS RUSH,ZIIPLAB,0.00000000,NONE,NONE,
4897136548522,NEXA PIX 35K VELVET LATTE,ZIIPLAB,0.00000000,NONE,NONE,
4897136548539,NEXA PIX 35K JUICY GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
4897136548546,NEXA PIX 35K SUN SLUSH,ZIIPLAB,0.00000000,NONE,NONE,
4897136548591,NEXA PIX 35K FROZEN BANANA,ZIIPLAB,0.00000000,NONE,NONE,
4897136548607,NEXA PIX 35K WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
4897136548614,NEXA PIX 35K STRAWBERRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
4897136548638,NEXA PIX 35K FUCKING FAB,ZIIPLAB,0.00000000,NONE,NONE,
4897136549192,NEXA PIX 35K BLUE RAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
4897136549208,NEXA PIX 35K MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
4897136549215,NEXA PIX 35K SOURAPPLECHILL,ZIIPLAB,0.00000000,NONE,NONE,
4897136549222,NEXA PIX 35K PEACH DIVE,ZIIPLAB,0.00000000,NONE,NONE,
4897136549239,NEXA PIX 35K BLUBERRY WATERMEL,ZIIPLAB,0.00000000,NONE,NONE,
4897136549246,NEXA PIX 35K WHITE GUMMY,ZIIPLAB,0.00000000,NONE,NONE,
492287,DAYQUIL SEV COLD&FLU,9,1.44000000,NONE,NONE,
492293,PEPCID 1 TABLET,9,0.63000000,NONE,NONE,
492309,ADVIL LIQ-GEL,9,0.55000000,NONE,NONE,
492311,EXCEDRIN ES 2CT,9,0.56000000,NONE,NONE,
492313,ADVIL TABLET 2CT,9,0.39000000,NONE,NONE,
492324,MUCINEX DM 2CT,9,1.51000000,NONE,NONE,363824056722
492326,TYLENOL ES TAB 2CT,9,0.60000000,NONE,NONE,
492328,MIDOL 2CT,9,0.65000000,NONE,NONE,
492621,INCENSE HOLDER MULTICOLOR,12345678,0.00000000,NONE,NONE,
499-0,CG PLASM SANDBLAST ONYX BLACK,1,0.00000000,NONE,NONE,
499-P,CG PLASM SANDBLAST PINK,1,0.00000000,NONE,NONE,
5056059530185,RIOT SALT 10ML NIC 20MG,SALT NIC,0.00000000,NONE,NONE,
5056716402183,LOST MARY BLUEBERRY P&B CLOUDD,ZIIPLAB,0.00000000,NONE,NONE,
5056716402190,LOST MARY BLUE RAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716402237,LOST MARY PEACH ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716402268,LM STRAWBERRY ICE OS5000,ZIIPLAB,0.00000000,NONE,NONE,
5056716402305,LOST MARY WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
5056716402336,LOST MARY MARY DREAM,ZIIPLAB,0.00000000,NONE,NONE,
5056716402350,PEACH MANGO WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
5056716402381,LOST MARY WATERMELON LEMON,ZIIPLAB,0.00000000,NONE,NONE,
5056716402398,LOST MARY BANANA RASPBERRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716402404,LOST MARY BB RASPBERRY POM,ZIIPLAB,0.00000000,NONE,NONE,
5056716402428,LOST MARY SAKURA BERRY PI,ZIIPLAB,0.00000000,NONE,NONE,
5056716402718,LM OS5000 CHERRY BANANA DUOICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716402725,LOST MARY LEMON MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716402855,LOST MARY BR PEACH,ZIIPLAB,0.00000000,NONE,NONE,
5056716403005,LOST MARY BRL,ZIIPLAB,0.00000000,NONE,NONE,
5056716403043,LM GRAPE CLOUDD,ZIIPLAB,0.00000000,NONE,NONE,
5056716403098,LOST MARY PINEAPPLE APPLE PEAR,ZIIPLAB,0.00000000,NONE,NONE,
5056716403104,LOST MARY WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716403166,LOST MARY BLUE RAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716403524,LOST MARY BLACKCURRANT MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716403548,LOST MARY KIWI DRAG ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716403821,LM KIWI DRAGONFRUIT BERRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716403845,LOST MARY SB KIWI ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716404002,LOST MARY BERRY PASSION FG,ZIIPLAB,0.00000000,NONE,NONE,
5056716404019,LOST MARY BLUEBERRY RAS GAMI,ZIIPLAB,0.00000000,NONE,NONE,
5056716404026,LOST MARY CRANBERRY KIWI,ZIIPLAB,0.00000000,NONE,NONE,
5056716404033,LOST MARY MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716404262,LOST MARY ALPHONSO MI,ZIIPLAB,0.00000000,NONE,NONE,
5056716404286,LOST MARY BB CHERRY LEMON,ZIIPLAB,0.00000000,NONE,NONE,
5056716404293,LOST MARY COLOMBIAN CI,ZIIPLAB,0.00000000,NONE,NONE,
5056716404316,LOST MARY ICED PEACH C,ZIIPLAB,0.00000000,NONE,NONE,
5056716404323,LOST MARY SOUR GAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716404330,LOST MARY WHITE SI,ZIIPLAB,0.00000000,NONE,NONE,
5056716404620,MT15000 THERMAL CHERRY STRAZZ,ZIIPLAB,0.00000000,NONE,NONE,
5056716404637,MT15000 THERMAL CITRUS SUNRISE,ZIIPLAB,0.00000000,NONE,NONE,
5056716404644,MT15000 DR CHERRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716404651,MT15000 THERMAL MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716404668,MT15000 NANA COCONUT,ZIIPLAB,0.00000000,NONE,NONE,
5056716404675,MT15000 THERMAL STRAWBERRY KIW,ZIIPLAB,0.00000000,NONE,NONE,
5056716404682,MT15000 THERMAL STRWBRY ORANGE,ZIIPLAB,0.00000000,NONE,NONE,
5056716404705,MT15000 THERMAL SUMMER GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
5056716404712,MT15000 WATERMELON ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716404927,SOUR BERRY BG LM OS5000,ZIIPLAB,0.00000000,NONE,NONE,
5056716405146,LM20K BLU BAJA SPLASH,ZIIPLAB,0.00000000,NONE,NONE,
5056716405153,LM20K BLUE RAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716405160,LM 20K DRAGON DRINK,ZIIPLAB,0.00000000,NONE,NONE,
5056716405177,LM 20K LIME GRAPEFRUIT,ZIIPLAB,0.00000000,NONE,NONE,
5056716405184,LM 20K MANGO TWIST,ZIIPLAB,0.00000000,NONE,NONE,
5056716405191,LM20K MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716405207,LM 20K PEACH+,ZIIPLAB,0.00000000,NONE,NONE,
5056716405214,LM 20K PINEAPPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716405221,LM20K RAINBOW SHERBERT,ZIIPLAB,0.00000000,NONE,NONE,
5056716405238,LM 20K ROCKET POP,ZIIPLAB,0.00000000,NONE,NONE,
5056716405245,LM20K SOUR APPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716405252,LM20K STRAWBERRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716405269,LM20K TROP PUNCH,ZIIPLAB,0.00000000,NONE,NONE,
5056716405276,LM20K WTRMLN ICE,ZIIPLAB,0.00000000,NONE,NONE,
5056716405283,LM 20K WTRMLN SOUR PCH,ZIIPLAB,0.00000000,NONE,NONE,
5056716405580,LM 20K ORANGE POM CRANBERRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716405597,LM 20K PEAR DROP,ZIIPLAB,0.00000000,NONE,NONE,
5056716405603,LM 20K PEPPERMINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716405610,LM 20K STRAWBERRY KIWI,ZIIPLAB,0.00000000,NONE,NONE,
5056716405627,LM20K PINA COLADA,ZIIPLAB,0.00000000,NONE,NONE,
5056716406068,LM20K GRAPE JELLY,ZIIPLAB,0.00000000,NONE,NONE,
5056716406075,LM20K LUX TABACCO,ZIIPLAB,0.00000000,NONE,NONE,
5056716406082,LM20K RED WAVE,ZIIPLAB,0.00000000,NONE,NONE,
5056716406099,LM20K SCARY BERRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716406105,LM20K SR STRAW DRAG,ZIIPLAB,0.00000000,NONE,NONE,
5056716406709,LM MT 35K PINK LEM,ZIIPLAB,0.00000000,NONE,NONE,
5056716406716,LM MT 35K sCARY bERRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716406723,LM MT 35K STRAWBERRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716406730,LM MT 35K TIGERS BLOOD,ZIIPLAB,0.00000000,NONE,NONE,
5056716406747,LM MT 35K WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
5056716406808,LM MT 35K BLACK MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716406815,LM MT 35K BLACKBERRYBLUEBRRY,ZIIPLAB,0.00000000,NONE,NONE,
5056716406822,LM MT 35K PINEAPPLE LIME,ZIIPLAB,0.00000000,NONE,NONE,
5056716406839,LM MT 35K STRAWBERRY KIWI,ZIIPLAB,0.00000000,NONE,NONE,
5056716406846,LM MT 35K WHITE GAMI,ZIIPLAB,0.00000000,NONE,NONE,
5056716406907,LM MT 35K BAJA SPLASH,ZIIPLAB,0.00000000,NONE,NONE,
5056716406914,LM MT 35K TOASTED NANA,ZIIPLAB,0.00000000,NONE,NONE,
5056716406921,LM MT 35K BERRY BURST,ZIIPLAB,0.00000000,NONE,NONE,
5056716406938,LM MT 35K BLUE RAZZ,ZIIPLAB,0.00000000,NONE,NONE,
5056716406939,LM MT 35K PINEAPPLE LIME,ZIIPLAB,0.00000000,NONE,NONE,
5056716406945,LM MT 35K ORANGE PASS MANGO,ZIIPLAB,0.00000000,NONE,NONE,
5056716406952,LM MT 35K MIAMI MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716406969,LM MT 35K ROCKET FREEZE,ZIIPLAB,0.00000000,NONE,NONE,
5056716406983,LM MT 35K STRAWMELON PEACH,ZIIPLAB,0.00000000,NONE,NONE,
5056716406990,LM MT 35K SUMMER GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
5056716407010,LM MT 35K WINTER MINT,ZIIPLAB,0.00000000,NONE,NONE,
5056716407768,LM NERA DRAGON BLRAZZ ICE POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407775,LM NERA DRAGON STRAWNANA POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407782,LM NERAMIAMI MINT POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407799,LM NERA PA PORANGE POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407805,LM NERA PINK LEMONADE  POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407812,LM NERA POME BLAST POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407829,LM NERA ROCKET FREEZE POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407836,LM NERA SCARY BERRY  POD,ZIIPLAB,0.00000000,NONE,NONE,
5056716407843,LM NERA DRAGON SAPPLE ICE POD,ZIIPLAB,0.00000000,NONE,NONE,
